asin,categories,description,reviewerID,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
B000UMZMP6,"[['Books', 'Literature & Fiction'], ['Books', 'Romance', 'Contemporary'], ['Kindle Store', 'Kindle eBooks', 'Romance', 'Contemporary']]","&#x22;Shelli Stevens pens a fun, fast paced, emotionally packed, intense,
story into few pages and does so with a flourish...I highly recommend
Trust and Dare to anyone.&#x22;--Twolips Reviews&#x22;The emotions run hot, and the sex is even hotter. Bring the fans and
the ice water, girls; Shelli Stevens is giving you quite the treat with
Trust and Dare.&#x22;--Fallen Angel Reviews&#x22;Underneath this spicy tale is a fantastic and highly humorous story
that will keep the reader hot and bothered as well as laughing out loud
with this couples sexy shenanigans.&#x22;&#xa0;--The Romance Studio",A1PIHRVCTCJQFL,Janet,"[0, 0]",This was a short novella and it had good tempo! Bargaining with the devil sometimes makes strange bedfellows (no pun intended),4.0,Never say Never,1396656000,"04 5, 2014"
B000UMZMP6,"[['Books', 'Literature & Fiction'], ['Books', 'Romance', 'Contemporary'], ['Kindle Store', 'Kindle eBooks', 'Romance', 'Contemporary']]","&#x22;Shelli Stevens pens a fun, fast paced, emotionally packed, intense,
story into few pages and does so with a flourish...I highly recommend
Trust and Dare to anyone.&#x22;--Twolips Reviews&#x22;The emotions run hot, and the sex is even hotter. Bring the fans and
the ice water, girls; Shelli Stevens is giving you quite the treat with
Trust and Dare.&#x22;--Fallen Angel Reviews&#x22;Underneath this spicy tale is a fantastic and highly humorous story
that will keep the reader hot and bothered as well as laughing out loud
with this couples sexy shenanigans.&#x22;&#xa0;--The Romance Studio",A37J3XRX1TENTS,S. Richards,"[2, 2]","This story has several themes I personally really enjoy in erotica or erotic romance: full-figured heroine, military hero, interracial relationship, and an element of coercion. Although the coercion is a small part of the story, and I wouldn't characterize it as hardcore or full-on, it is still there for me to enjoy. Now, I know this idea of coercion doesn't work for everyone, but Abby's seeking to appease Mason with her body was very hot to me.Plus, she really wasn't doing something she didn't want to do. She'd been resisting Mason for weeks, denying him at every turn, and I think this was a convenient reason for her to give in to her attraction to Mason. For his part, he sees this as an opportunity to force her to spend some time with him and to take a chance on him. And how she resisted this man for a month, I just do not know. A military alpha with that commanding presence, muscular body, beautiful brown skin, sexy bedroom eyes, and a total good guy all the way around-- What was the girl thinking?Abby does have her reasons for resisting him, and as she and Mason spend the weekend together, stronger feelings other than lust develop. This story isn't long; it's actually around 58 pages. There is lots of sex, but it's done the way I love sex to be done: super hot, well-written, with the sexy edge of an in-charge man, and with a very sweet emotional connection between h/H. While there is no 'I love you' moment, I definitely felt HEA was in store for this couple. I thought it was a hot read with one very yummy hero who was tired of taking 'No' for an answer. There's no way Abby's getting away from him now.",4.0,Trusting Mason,1314835200,"09 1, 2011"
B000UMZMP6,"[['Books', 'Literature & Fiction'], ['Books', 'Romance', 'Contemporary'], ['Kindle Store', 'Kindle eBooks', 'Romance', 'Contemporary']]","&#x22;Shelli Stevens pens a fun, fast paced, emotionally packed, intense,
story into few pages and does so with a flourish...I highly recommend
Trust and Dare to anyone.&#x22;--Twolips Reviews&#x22;The emotions run hot, and the sex is even hotter. Bring the fans and
the ice water, girls; Shelli Stevens is giving you quite the treat with
Trust and Dare.&#x22;--Fallen Angel Reviews&#x22;Underneath this spicy tale is a fantastic and highly humorous story
that will keep the reader hot and bothered as well as laughing out loud
with this couples sexy shenanigans.&#x22;&#xa0;--The Romance Studio",A3FKL9E9TZVT62,ylowe,"[0, 0]","this was the first book by Shelli Stevens I had read, I just fell in love with Abby and Mason. Mason is the perfect guy we all want and Abby is the girl we all are. This story is very well written and gives you a little bit of everything. I enjoyed this story so much I have read it several times and I will continue to back to it when I want a great, funny quick read.",5.0,Loved this story!!!,1351900800,"11 3, 2012"
B000VKVZP8,"[['Books', 'Literature & Fiction'], ['Books', 'Romance', 'Contemporary'], ['Kindle Store', 'Kindle eBooks', 'Romance', 'Contemporary']]",0,A2F5S9LBYB86G8,"Book CraZ ""BookcraZ""","[2, 2]","I just got a Kindle and this is one of the first titles I downloaded because I've read most of Dee S Knight's stories. This author never disappoints, and this is one of her best yet. I love stories about marriages in crisis (like CABIN FEVER by Vanessa Hart)and couples who find their way back to happiness. The setting and description, along with the emotional characters, bring this story to life. Good job, Ms. Knight!",5.0,Outstanding story!,1296259200,"01 29, 2011"
B000VKVZP8,"[['Books', 'Literature & Fiction'], ['Books', 'Romance', 'Contemporary'], ['Kindle Store', 'Kindle eBooks', 'Romance', 'Contemporary']]",0,A33EMFFJOHSZYG,djb,"[0, 0]","second wind, a midsummer's night steam.  was written very well, i did enjoy your book, please continue to write, thank you",5.0,second wind,1383004800,"10 29, 2013"
B000VKVZP8,"[['Books', 'Literature & Fiction'], ['Books', 'Romance', 'Contemporary'], ['Kindle Store', 'Kindle eBooks', 'Romance', 'Contemporary']]",0,AAEIK0DZ1F537,Hotcha,"[0, 0]","Second WindCathy Walker threw her expensive suitcase in her Thunderbird as Rafe watched and begged her not to leave, but this time his sad puppy eyes were not going to sway her fromleaving this time no matter how good the sex was between them!  They had met at a rodeo where Rafe was riding a huge bull and dry humped in a barn later.  Cathy was letting down her hair by going to the rodeo instead of sipping champagne at the country club before heading back to Boston to take  her place as an  attorney  in family tradition and never regretted their love making until she went home and he never called,  Then one day he was on her door step and her heart bounded in her chest as she invited him in for a drink where he proposed and she accepted.  It had been four years ago and most of last year they rarely saw each other, he treated her like fragile porcelin instead of a wife; it was moneey from her trust fund that saved the ranch and her salary that kept them in the black yet her name was not on the deed!The moment Rafe sat atop the bull and glanced at the pretty woman with clothes so new they screamed designer he was hooked and when she smiled he was a goner!  Seven seconds later he was thrown but he did not care because he had to meet this woman!  Looking back, the sex was amazing but when she got hired by the county she stayed away longer and longer and he knew she wanted him to do some thing but for the life of him he did not know what! Standing there watching her go he choked on the lump in his throat knowing she took his heart with her.Dee S. Knight pens one terrific read that will make you shed tears, squirm, and be glued to your seat at the same time as you rapidly read! Second Wind reminds me of what every newly married couple goes through with the fussing, fighting, and loving. The sex is white hot when these two get together they EXPLODE!  A really great read that all will enjoy.",4.0,Second Wind,1352937600,"11 15, 2012"
B000VKVZP8,"[['Books', 'Literature & Fiction'], ['Books', 'Romance', 'Contemporary'], ['Kindle Store', 'Kindle eBooks', 'Romance', 'Contemporary']]",0,AQWCQAOPQNZLY,"Lara Lee Sweety ""Lara Lee Sweety""","[0, 0]","Dee Knight had a really great story line here that could have yielded a fantastic book. This is a sweet story. She did a great job with the characters, I would have loved to see her expand it. The sex is too short, the scenes are too short. It's difficult to get worked up about anything that happens in the story. I'd love to see her rewrite it and lengthen it out!(71 pages per Amazon, but a lot of excerpts from other Samhain Publishing are included.  This publisher has may favorite author Lorelei James.)",3.0,Short and sweet...,1382572800,"10 24, 2013"
B000VKVZP8,"[['Books', 'Literature & Fiction'], ['Books', 'Romance', 'Contemporary'], ['Kindle Store', 'Kindle eBooks', 'Romance', 'Contemporary']]",0,A320TMDV6KCFU,MNix,"[2, 2]","East meets west when Texas cowboy Rafe Walker falls for the well to do Bostonian Cathy Fitzgerald. A weekend of hot passion leads to Rafe and Cathy rearranging their lives to be together.  A spontaneous marriage proposal and a surprised `yes' have Cathy packing up her city life and moving into Rafe's Texas ranch.Four years later Rafe and Cathy find that passion may not have been enough to build a relationship as their marriage is crumbling apart.  Will these two who obviously love each other find a way to salvage their marriage and start to trust in one another?Second Wind is a very good story.  Communication and trust is the key to a solid relationship.  Rafe and Cathy had neither of these and to add to their problems, their jobs didn't leave them with much one on one time.  Cathy did well by Rafe, and honestly she gave a whole lot more than she got from him.  Rafe wasn't a bad person he just wasn't on Cathy's level, but opposites do attract and that was definitely demonstrated here.  What they lacked in other aspects of their marriage they compensated with the strong passion they had for each other.  They were hot together but need to work on life outside the bedroom.  Readers looking for a good breaking up and making up story, Second Wind is a great choice, and I enjoyed it very much.LeyReviewed for Joyfully Reviewed",5.0,Second Wind,1262563200,"01 4, 2010"
B000VKVZP8,"[['Books', 'Literature & Fiction'], ['Books', 'Romance', 'Contemporary'], ['Kindle Store', 'Kindle eBooks', 'Romance', 'Contemporary']]",0,A36YYST2A8RFYJ,Neon,"[1, 1]","This novel was very good and the characters were written well. But, would have liked for the story to be longer.",5.0,Love,1306540800,"05 28, 2011"
B000VKVZP8,"[['Books', 'Literature & Fiction'], ['Books', 'Romance', 'Contemporary'], ['Kindle Store', 'Kindle eBooks', 'Romance', 'Contemporary']]",0,A36XSGQSK4XDK0,"Sidava ""~force~""","[1, 1]","I loved this book. A definite keeper. Rafe really loved his wife Cathy. His love is especially evident during a pivotal moment that leaves Rafe with the decision of whether to proceed forward, or to go back and safe his wife. Dee S. Knight did a superb job at describing the tornado scene. I now have a new found fear and respect for tornadoes.",5.0,2nd Wind,1287964800,"10 25, 2010"
